Repository,File Name,Class,Level,Start Line,Start Column,Stop Line,Stop Column
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,16,0,16,55
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,17,0,17,57
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,18,0,18,53
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,19,0,19,46
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,21,0,21,14
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,22,0,22,16
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,comment,A1,24,0,24,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,importStatement,B1,2,0,2,28
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,importStatement,B1,3,0,3,30
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,importStatement,B1,4,0,4,29
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,importStatement,B1,6,0,6,48
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/starter/src/pages/product.js,importStatement,B1,7,0,7,71
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,comment,A1,1,0,1,16
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,comment,A1,5,0,5,18
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,comment,A1,14,4,14,31
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,importStatement,B1,2,0,2,31
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,importStatement,B1,3,0,3,33
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,importStatement,B1,4,0,4,32
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,importStatement,B1,6,0,6,50
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,importStatement,B1,7,0,7,50
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,importStatement,B1,8,0,8,46
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,importStatement,B1,9,0,9,43
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,varModifier,A1,11,0,11,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,variableDeclaration,A1,11,6,19,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,anonymousFunction,A1,11,13,19,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,arrowFunctionParameters,A1,11,19,11,20
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,varModifier,A1,12,2,12,2
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,variableDeclaration,A1,12,8,12,39
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,arguments,A2,12,38,12,39
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,ifStatement,A1,13,2,18,2
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,arguments,A2,15,14,15,23
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,varModifier,A1,16,4,16,4
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,variableDeclaration,A1,16,10,16,72
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,filter,A2,16,27,16,27
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,arguments,A2,16,33,16,72
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,anonymousFunction,A1,16,34,16,68
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,arrowFunctionParameters,A1,16,34,16,42
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,formalParameterList,A1,16,35,16,35
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,arguments,A2,17,11,17,52
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,arguments,A2,17,32,17,51
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,stringLiteral,A1,17,33,17,33
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,addEventListener,A1,21,7,21,7
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,arguments,A2,21,23,21,48
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/index.js,stringLiteral,A1,21,24,21,24
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,importStatement,B1,1,0,1,40
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,importStatement,B1,2,0,2,43
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,varModifier,A1,4,0,4,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,variableDeclaration,A1,4,6,27,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,anonymousFunction,A1,4,23,27,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arrowFunctionParameters,A1,4,23,4,29
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,formalParameterList,A1,4,24,4,24
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,varModifier,A1,5,2,5,2
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,variableDeclaration,A1,5,6,5,77
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arrayLiteral,A1,5,18,5,77
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,elementList,A2,5,19,5,76
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,stringLiteral,A1,5,19,5,19
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,Set,A2,5,33,5,33
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arguments,A2,5,36,5,76
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,map,A2,5,43,5,43
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arguments,A2,5,46,5,75
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,anonymousFunction,A1,5,47,5,68
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arrowFunctionParameters,A1,5,47,5,55
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,formalParameterList,A1,5,48,5,48
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,varModifier,A1,6,2,6,2
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,variableDeclaration,A1,6,8,6,46
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arguments,A2,6,33,6,46
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,stringLiteral,A1,6,34,6,34
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,map,A2,8,5,8,5
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arguments,A2,8,8,10,5
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,anonymousFunction,A1,8,9,10,4
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arrowFunctionParameters,A1,8,9,8,17
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,formalParameterList,A1,8,10,8,10
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,returnStatement,A1,9,6,9,63
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,join,A1,11,5,11,5
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arguments,A2,11,9,11,12
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,stringLiteral,A1,11,10,11,10
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,addEventListener,A1,12,15,12,15
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arguments,A2,12,31,26,3
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,stringLiteral,A1,12,32,12,32
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,anonymousFunction,A1,12,41,26,2
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,formalParameterList,A1,12,51,12,51
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,varModifier,A1,13,4,13,4
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,variableDeclaration,A1,13,10,13,22
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,ifStatement,A1,14,4,25,4
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arguments,A2,14,34,14,48
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,stringLiteral,A1,14,35,14,35
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,varModifier,A1,15,6,15,6
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,variableDeclaration,A1,15,10,15,22
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arrayLiteral,A1,15,21,15,22
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,elementList,A2,15,22,15,21
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,ifStatement,A1,16,6,22,6
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,textContent,A1,16,18,16,18
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,stringLiteral,A1,16,34,16,34
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arrayLiteral,A1,17,19,17,28
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,elementList,A2,17,20,17,23
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,filter,A2,19,25,19,25
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arguments,A2,19,31,21,8
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,anonymousFunction,A1,20,10,20,52
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arrowFunctionParameters,A1,20,10,20,18
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,formalParameterList,A1,20,11,20,11
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,textContent,A1,20,52,20,52
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arguments,A2,24,13,24,63
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,arguments,A2,24,34,24,56
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,stringLiteral,A1,24,35,24,35
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/companies.js,exportStatement,B1,29,0,29,29
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,comment,A1,8,2,8,16
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,importStatement,B1,1,0,1,40
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,importStatement,B1,2,0,2,43
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,varModifier,A1,4,0,4,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,variableDeclaration,A1,4,6,27,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,anonymousFunction,A1,4,19,27,0
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,arrowFunctionParameters,A1,4,19,4,25
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,formalParameterList,A1,4,20,4,20
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,varModifier,A1,5,2,5,2
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,variableDeclaration,A1,5,8,5,47
javascript-basic-projects,dataset/javascript-basic-projects/29-comfy-store/final/src/filters/price.js,arguments,A2,5,31,5,47
